x,y,z,coordinate,t_stat,p_value,cohens_d,depr_mean,control_mean,depr_greater
55,28,29,"(55, 28, 29)",2.0852,0.042616,0.5812,0.1066,0.0031,True
54,28,7,"(54, 28, 7)",-2.0854,0.042618,-0.5819,-0.0221,0.1198,False
66,38,27,"(66, 38, 27)",2.083,0.042628,0.5714,0.0679,-0.0714,True
42,6,24,"(42, 6, 24)",-2.0844,0.042631,-0.5784,-0.0294,0.0891,False
7,55,21,"(7, 55, 21)",2.0867,0.042637,0.5873,0.1165,-0.0116,True
28,84,14,"(28, 84, 14)",2.0873,0.042641,0.5894,0.1178,-0.0188,True
25,51,24,"(25, 51, 24)",2.0875,0.042642,0.5901,0.0606,-0.0472,True
31,6,14,"(31, 6, 14)",-2.0986,0.042644,-0.6188,0.0871,0.2167,False
69,63,21,"(69, 63, 21)",-2.0923,0.042647,-0.6036,-0.0644,0.0738,False
45,38,24,"(45, 38, 24)",2.0912,0.042648,0.6009,0.1021,-0.0185,True
41,19,9,"(41, 19, 9)",2.0901,0.04265,0.5979,0.1295,-0.0205,True
51,27,29,"(51, 27, 29)",2.0976,0.04266,0.6168,0.0854,-0.0806,True
61,64,30,"(61, 64, 30)",2.0929,0.042685,0.5217,0.1327,-0.008,True
32,79,17,"(32, 79, 17)",2.0812,0.042685,0.5619,0.1868,0.0478,True
24,68,11,"(24, 68, 11)",-2.0996,0.04269,-0.6217,0.0408,0.1766,False
7,53,28,"(7, 53, 28)",-2.0945,0.042708,-0.5196,-0.0766,0.0094,False
60,73,16,"(60, 73, 16)",2.0884,0.042722,0.595,0.0927,-0.0496,True
28,64,26,"(28, 64, 26)",2.0816,0.042735,0.5696,0.1293,-0.0139,True
17,67,28,"(17, 67, 28)",2.0845,0.04274,0.583,0.2739,0.1065,True
66,33,14,"(66, 33, 14)",2.0828,0.042743,0.5763,0.0572,-0.0813,True
45,87,26,"(45, 87, 26)",2.0986,0.042744,0.6208,0.1943,0.011,True
67,40,27,"(67, 40, 27)",2.0872,0.042748,0.5923,0.0231,-0.1097,True
41,31,14,"(41, 31, 14)",2.0887,0.04275,0.5967,0.0986,-0.0419,True
14,70,8,"(14, 70, 8)",-2.0897,0.042753,-0.5996,0.0145,0.1421,False
19,51,19,"(19, 51, 19)",2.0847,0.042761,0.5845,0.0721,-0.0321,True
53,26,11,"(53, 26, 11)",-2.0838,0.042763,-0.5814,0.0668,0.2038,False
29,9,21,"(29, 9, 21)",2.0932,0.042764,0.6087,0.1327,-0.0035,True
50,45,13,"(50, 45, 13)",2.1135,0.042765,0.6511,0.2854,0.1207,True
58,9,22,"(58, 9, 22)",-2.0892,0.042769,-0.5984,-0.0088,0.1078,False
61,31,28,"(61, 31, 28)",2.091,0.042776,0.6034,0.0931,-0.0588,True
20,46,15,"(20, 46, 15)",2.0985,0.042786,0.6214,0.0782,-0.0563,True
56,67,10,"(56, 67, 10)",2.0818,0.042791,0.5737,0.0901,-0.0483,True
19,31,9,"(19, 31, 9)",2.0851,0.042799,0.5873,0.1316,-0.0285,True
54,45,12,"(54, 45, 12)",2.0801,0.042804,0.5631,0.1188,0.0031,True
58,32,6,"(58, 32, 6)",2.0935,0.042804,0.6103,0.1112,-0.01,True
59,10,8,"(59, 10, 8)",-2.0937,0.042817,-0.611,0.1083,0.2373,False
56,67,29,"(56, 67, 29)",2.0799,0.042824,0.5638,0.294,0.1188,True
19,40,5,"(19, 40, 5)",2.0804,0.042836,0.5442,0.0619,-0.014,True
10,43,30,"(10, 43, 30)",2.0849,0.042855,0.5304,0.0916,-0.0619,True
41,18,8,"(41, 18, 8)",2.0791,0.042876,0.5518,0.1332,0.0235,True
50,87,17,"(50, 87, 17)",2.091,0.042889,0.6063,0.1159,-0.0313,True
33,56,22,"(33, 56, 22)",2.0831,0.042895,0.5834,0.0917,-0.0491,True
13,50,30,"(13, 50, 30)",2.0874,0.042908,0.5971,0.0711,-0.0524,True
12,57,25,"(12, 57, 25)",2.0787,0.042908,0.5582,0.1044,-0.024,True
29,36,12,"(29, 36, 12)",2.0957,0.042917,0.6178,0.1181,-0.0571,True
12,70,22,"(12, 70, 22)",2.0829,0.042955,0.5849,0.1506,0.026,True
34,57,20,"(34, 57, 20)",-2.079,0.042955,-0.5668,-0.2204,-0.0814,False
14,53,17,"(14, 53, 17)",2.0821,0.042957,0.5821,0.051,-0.066,True
45,76,23,"(45, 76, 23)",2.0919,0.042963,0.61,0.1048,-0.0291,True
34,91,21,"(34, 91, 21)",2.0799,0.042995,0.5744,0.2135,0.0484,True
47,77,15,"(47, 77, 15)",-2.0818,0.042996,-0.5822,0.0152,0.172,False
19,79,18,"(19, 79, 18)",2.092,0.043,0.6111,0.1219,0.0005,True
67,82,16,"(67, 82, 16)",2.0777,0.043,0.5556,0.0257,-0.119,True
72,70,13,"(72, 70, 13)",2.0798,0.043003,0.5742,0.0999,-0.0704,True
68,48,25,"(68, 48, 25)",-2.0777,0.043006,-0.5525,-0.0198,0.1103,False
10,19,24,"(10, 19, 24)",-2.0812,0.043008,-0.5806,0.1999,0.3867,False
14,90,14,"(14, 90, 14)",2.0777,0.043018,0.561,0.2027,0.0492,True
42,43,20,"(42, 43, 20)",-2.0838,0.04302,-0.5897,0.0274,0.1695,False
61,74,19,"(61, 74, 19)",2.078,0.043021,0.5465,0.1885,0.0341,True
36,80,16,"(36, 80, 16)",-2.0782,0.043026,-0.5447,0.0798,0.2063,False
62,47,17,"(62, 47, 17)",2.0825,0.043028,0.5858,0.0784,-0.0406,True
40,37,24,"(40, 37, 24)",2.0774,0.043029,0.5538,0.3467,0.1801,True
32,44,16,"(32, 44, 16)",2.0797,0.043033,0.5751,0.0921,-0.023,True
59,83,8,"(59, 83, 8)",-2.0788,0.043037,-0.5707,0.0026,0.1067,False
33,14,29,"(33, 14, 29)",-2.0867,0.043042,-0.5987,0.0372,0.2081,False
48,36,27,"(48, 36, 27)",-2.0919,0.043047,-0.6119,-0.0802,0.0336,False
46,46,10,"(46, 46, 10)",2.0872,0.043066,0.6006,0.1042,-0.0212,True
8,14,18,"(8, 14, 18)",2.0797,0.043076,0.5771,0.045,-0.0416,True
13,20,4,"(13, 20, 4)",-2.0939,0.043077,-0.6172,0.1303,0.2836,False
76,63,7,"(76, 63, 7)",2.1079,0.043093,0.5058,0.0525,-0.0057,True
42,66,20,"(42, 66, 20)",2.0878,0.043098,0.603,0.1413,0.029,True
53,38,9,"(53, 38, 9)",-2.1019,0.04314,-0.6353,-0.0215,0.1342,False
36,7,8,"(36, 7, 8)",-2.0763,0.043143,-0.5588,0.0846,0.2197,False
31,22,2,"(31, 22, 2)",-2.0779,0.043146,-0.5719,0.0267,0.1301,False
56,37,29,"(56, 37, 29)",2.0852,0.043159,0.5976,0.1041,-0.0409,True
20,53,30,"(20, 53, 30)",2.0843,0.043161,0.5954,0.1171,-0.027,True
24,36,23,"(24, 36, 23)",-2.1008,0.043173,-0.6336,-0.0564,0.0807,False
65,15,10,"(65, 15, 10)",2.077,0.043178,0.5683,0.1857,0.0254,True
59,20,14,"(59, 20, 14)",2.0762,0.043179,0.5618,0.107,-0.0102,True
17,19,28,"(17, 19, 28)",-2.0812,0.043198,-0.5869,0.0257,0.1824,False
37,42,20,"(37, 42, 20)",-2.0759,0.043208,-0.5478,0.0693,0.2085,False
30,36,12,"(30, 36, 12)",2.1067,0.043213,0.6459,0.0567,-0.0931,True
40,44,14,"(40, 44, 14)",-2.0792,0.043225,-0.5808,-0.0002,0.1217,False
45,28,5,"(45, 28, 5)",2.0774,0.043242,0.5739,0.1433,0.0023,True
55,67,25,"(55, 67, 25)",-2.0809,0.043247,-0.5876,0.0136,0.1525,False
50,15,31,"(50, 15, 31)",-2.0751,0.043253,-0.5513,-0.0877,0.0637,False
32,70,22,"(32, 70, 22)",2.0784,0.043255,0.5788,0.0216,-0.0866,True
64,62,29,"(64, 62, 29)",2.0773,0.043266,0.5375,0.151,-0.0127,True
69,18,22,"(69, 18, 22)",2.0756,0.04327,0.5648,0.2533,0.111,True
52,19,0,"(52, 19, 0)",2.0792,0.043273,0.5824,0.0724,-0.0456,True
59,43,19,"(59, 43, 19)",2.0763,0.043274,0.5701,0.1403,0.0166,True
42,12,20,"(42, 12, 20)",2.0771,0.043278,0.5742,0.1583,0.012,True
30,70,26,"(30, 70, 26)",-2.0933,0.043283,-0.62,0.0017,0.1572,False
62,47,10,"(62, 47, 10)",-2.0798,0.043284,-0.5848,-0.0417,0.0825,False
51,35,13,"(51, 35, 13)",-2.0834,0.043285,-0.596,-0.0049,0.1516,False
7,40,19,"(7, 40, 19)",2.075,0.043286,0.5614,0.132,-0.0461,True
48,12,22,"(48, 12, 22)",2.0747,0.043292,0.5578,0.172,0.0209,True
56,3,13,"(56, 3, 13)",2.0966,0.043298,0.5109,0.0613,-0.0049,True
11,69,25,"(11, 69, 25)",2.0894,0.043302,0.6116,0.2697,0.0817,True
75,59,12,"(75, 59, 12)",-2.0766,0.043311,-0.5734,0.0695,0.2395,False
48,92,19,"(48, 92, 19)",2.0749,0.043321,0.5638,0.2597,0.1107,True
14,17,14,"(14, 17, 14)",2.081,0.043333,0.5903,0.1533,-0.0089,True
37,80,27,"(37, 80, 27)",2.076,0.04336,0.5727,0.2756,0.0902,True
18,71,7,"(18, 71, 7)",-2.0744,0.04336,-0.5623,0.0221,0.1583,False
31,43,10,"(31, 43, 10)",2.0954,0.043374,0.6263,0.0784,-0.0635,True
72,47,28,"(72, 47, 28)",-2.0741,0.043381,-0.5475,-0.0877,0.0244,False
41,37,24,"(41, 37, 24)",2.074,0.043383,0.561,0.3007,0.135,True
28,32,3,"(28, 32, 3)",-2.0748,0.043384,-0.5672,-0.0235,0.1048,False
19,23,6,"(19, 23, 6)",-2.0736,0.043401,-0.558,0.024,0.151,False
4,51,22,"(4, 51, 22)",2.0851,0.043418,0.6037,0.101,-0.0626,True
47,11,19,"(47, 11, 19)",2.0773,0.043418,0.5807,0.0984,-0.0458,True
66,41,17,"(66, 41, 17)",2.0822,0.043435,0.5965,0.1014,-0.0243,True
20,78,17,"(20, 78, 17)",2.0744,0.043448,0.5689,0.1169,0.003,True
32,73,19,"(32, 73, 19)",-2.0785,0.043471,-0.5865,-0.0091,0.0907,False
27,28,20,"(27, 28, 20)",2.0832,0.043478,0.6003,0.2812,0.1484,True
69,35,16,"(69, 35, 16)",2.0744,0.043484,0.5706,0.0933,-0.0263,True
42,4,22,"(42, 4, 22)",-2.1054,0.043488,-0.6483,-0.0277,0.1227,False
46,59,32,"(46, 59, 32)",2.0877,0.043509,0.612,0.0681,-0.096,True
17,32,14,"(17, 32, 14)",2.0748,0.043516,0.5745,0.1179,-0.0099,True
19,22,28,"(19, 22, 28)",2.0724,0.043516,0.5541,0.2111,0.0283,True
20,69,21,"(20, 69, 21)",-2.0735,0.043525,-0.5682,0.0545,0.1844,False
18,70,18,"(18, 70, 18)",2.087,0.043527,0.6109,0.1003,-0.0456,True
51,34,0,"(51, 34, 0)",2.0799,0.043527,0.5925,0.1019,-0.0552,True
24,83,8,"(24, 83, 8)",2.0763,0.043546,0.5815,0.0135,-0.0441,True
25,32,18,"(25, 32, 18)",2.083,0.043557,0.6016,0.0271,-0.1116,True
60,68,10,"(60, 68, 10)",2.0853,0.043557,0.6075,0.0386,-0.0818,True
56,25,14,"(56, 25, 14)",2.0811,0.043562,0.5969,0.1456,0.0164,True
48,19,20,"(48, 19, 20)",-2.0812,0.043566,-0.5972,-0.0043,0.1653,False
51,89,18,"(51, 89, 18)",2.0781,0.043579,0.5886,0.1602,0.016,True
12,62,29,"(12, 62, 29)",2.0719,0.043587,0.5605,0.1143,-0.028,True
3,53,25,"(3, 53, 25)",2.0717,0.0436,0.5595,0.0631,-0.0439,True
18,10,24,"(18, 10, 24)",-2.0751,0.0436,-0.579,0.0109,0.1956,False
63,91,11,"(63, 91, 11)",2.0717,0.043604,0.5478,0.0621,-0.042,True
8,83,12,"(8, 83, 12)",2.0726,0.043614,0.541,0.123,-0.0182,True
31,58,15,"(31, 58, 15)",2.0811,0.043615,0.5981,0.1408,0.0093,True
40,23,31,"(40, 23, 31)",-2.0751,0.043619,-0.5795,0.0555,0.2137,False
56,95,9,"(56, 95, 9)",-2.0729,0.043633,-0.5384,-0.0365,0.0442,False
56,54,30,"(56, 54, 30)",2.0811,0.043652,0.599,0.0735,-0.0933,True
44,44,0,"(44, 44, 0)",2.0754,0.043662,0.5304,0.0246,-0.0949,True
54,45,25,"(54, 45, 25)",2.1009,0.043666,0.6425,0.1008,-0.0302,True
32,44,29,"(32, 44, 29)",-2.0847,0.04368,-0.6087,-0.0541,0.054,False
67,14,16,"(67, 14, 16)",-2.0958,0.043681,-0.6328,-0.0107,0.1103,False
19,65,3,"(19, 65, 3)",2.0773,0.043705,0.5897,0.1152,-0.0095,True
54,60,23,"(54, 60, 23)",-2.0794,0.043707,-0.5957,0.0273,0.1403,False
34,22,9,"(34, 22, 9)",2.0771,0.043709,0.5891,0.0954,-0.0253,True
62,86,10,"(62, 86, 10)",-2.0911,0.043714,-0.6237,-0.0269,0.0986,False
10,32,29,"(10, 32, 29)",2.0702,0.043723,0.5545,0.0382,-0.1186,True
54,21,18,"(54, 21, 18)",-2.0817,0.043768,-0.6033,-0.0254,0.0895,False
17,40,18,"(17, 40, 18)",2.07,0.043769,0.5592,0.221,0.0658,True
70,28,20,"(70, 28, 20)",-2.0733,0.04377,-0.578,0.1999,0.3522,False
17,61,9,"(17, 61, 9)",2.0807,0.043795,0.6013,0.1089,-0.0072,True
62,62,29,"(62, 62, 29)",2.0708,0.043807,0.5394,0.2652,0.1012,True
35,56,25,"(35, 56, 25)",2.0711,0.043823,0.5708,0.0982,-0.0356,True
38,25,4,"(38, 25, 4)",-2.0891,0.043828,-0.6216,0.073,0.2244,False
31,15,9,"(31, 15, 9)",2.0909,0.043835,0.6255,0.1273,-0.0218,True
68,17,17,"(68, 17, 17)",2.069,0.043848,0.5503,0.1502,-0.0163,True
58,58,27,"(58, 58, 27)",-2.0714,0.043857,-0.5351,-0.019,0.0945,False
24,54,18,"(24, 54, 18)",-2.0843,0.043865,-0.6117,-0.0297,0.1135,False
33,12,19,"(33, 12, 19)",-2.0692,0.043874,-0.5619,-0.0059,0.1148,False
37,9,22,"(37, 9, 22)",2.073,0.043877,0.581,0.1861,0.0286,True
30,38,15,"(30, 38, 15)",2.0737,0.043891,0.5838,0.1757,0.0376,True
49,9,20,"(49, 9, 20)",2.0686,0.043898,0.5572,0.1025,-0.0387,True
12,38,29,"(12, 38, 29)",2.0754,0.043909,0.5896,0.1466,0.0204,True
54,85,24,"(54, 85, 24)",-2.0724,0.043934,-0.5806,0.1076,0.2836,False
13,33,4,"(13, 33, 4)",-2.0687,0.043938,-0.5631,-0.0323,0.0458,False
24,22,2,"(24, 22, 2)",-2.0762,0.04395,-0.5933,0.0304,0.1542,False
28,41,2,"(28, 41, 2)",2.0815,0.043967,0.6072,0.0859,-0.0403,True
38,31,23,"(38, 31, 23)",-2.0678,0.043976,-0.5482,0.5564,0.7149,False
16,86,8,"(16, 86, 8)",-2.0914,0.043977,-0.6292,-0.0202,0.0546,False
64,42,32,"(64, 42, 32)",-2.0702,0.043999,-0.5744,-0.1011,0.0118,False
2,29,19,"(2, 29, 19)",2.0811,0.044005,0.607,0.1832,0.0294,True
64,9,15,"(64, 9, 15)",-2.0946,0.044014,-0.6364,-0.0075,0.0725,False
25,59,20,"(25, 59, 20)",-2.0807,0.044021,-0.6066,0.0079,0.1244,False
40,86,21,"(40, 86, 21)",2.0717,0.044036,0.5818,0.3812,0.2028,True
60,57,22,"(60, 57, 22)",2.0806,0.044065,0.6072,0.0414,-0.11,True
59,55,19,"(59, 55, 19)",2.0729,0.044067,0.5865,0.0055,-0.1194,True
28,42,14,"(28, 42, 14)",2.0694,0.04408,0.5744,0.1792,0.0332,True
55,51,13,"(55, 51, 13)",2.0759,0.044096,0.5961,0.1189,-0.0026,True
52,15,1,"(52, 15, 1)",2.0707,0.044113,0.5805,0.0496,-0.0668,True
39,26,13,"(39, 26, 13)",2.0665,0.044115,0.5587,0.0977,-0.0372,True
51,72,23,"(51, 72, 23)",-2.0675,0.044124,-0.5674,0.08,0.2445,False
26,8,6,"(26, 8, 6)",-2.0685,0.044138,-0.5729,0.1154,0.2667,False
70,48,15,"(70, 48, 15)",2.0739,0.044156,0.5919,0.0928,-0.0392,True
30,83,20,"(30, 83, 20)",-2.0781,0.044157,-0.6031,0.0152,0.1337,False
58,67,10,"(58, 67, 10)",2.0813,0.044163,0.6109,0.0693,-0.0647,True
53,88,19,"(53, 88, 19)",2.0657,0.044175,0.548,0.1555,0.0045,True
16,19,29,"(16, 19, 29)",-2.0657,0.044177,-0.548,0.0136,0.1584,False
45,25,11,"(45, 25, 11)",2.0703,0.044178,0.5286,0.125,0.0064,True
66,45,28,"(66, 45, 28)",2.0801,0.044183,0.6087,0.0371,-0.1105,True
55,37,21,"(55, 37, 21)",-2.0703,0.044189,-0.5817,0.0326,0.1333,False
52,42,15,"(52, 42, 15)",2.0859,0.044211,0.6222,0.1136,0.0021,True
15,62,10,"(15, 62, 10)",2.0652,0.044219,0.551,0.0929,-0.0337,True
70,47,23,"(70, 47, 23)",2.0659,0.044231,0.5414,0.0636,-0.0914,True
56,24,14,"(56, 24, 14)",2.0702,0.044244,0.5833,0.1653,0.0287,True
37,8,8,"(37, 8, 8)",-2.0651,0.044249,-0.5578,0.121,0.2537,False
18,78,7,"(18, 78, 7)",-2.0675,0.044273,-0.5739,0.0112,0.1163,False
36,35,7,"(36, 35, 7)",-2.0679,0.044279,-0.5759,0.0241,0.1753,False
32,16,1,"(32, 16, 1)",-2.0652,0.044285,-0.5624,-0.0485,0.1016,False
19,17,19,"(19, 17, 19)",-2.0648,0.044328,-0.5415,0.0047,0.1347,False
35,65,27,"(35, 65, 27)",2.0669,0.04434,0.5742,0.0748,-0.0591,True
59,71,8,"(59, 71, 8)",2.0818,0.044355,0.616,0.1982,0.0166,True
51,25,21,"(51, 25, 21)",2.0641,0.044358,0.5591,0.2106,0.0946,True
65,74,7,"(65, 74, 7)",2.0677,0.044359,0.5783,0.2318,0.0905,True
69,15,21,"(69, 15, 21)",-2.0637,0.044381,-0.5563,-0.0586,0.0056,False
11,20,24,"(11, 20, 24)",-2.0733,0.044387,-0.5961,0.2599,0.4586,False
30,22,2,"(30, 22, 2)",-2.0744,0.044393,-0.5992,-0.0233,0.1092,False
66,78,18,"(66, 78, 18)",2.0686,0.044401,0.5826,0.1192,-0.0232,True
45,16,9,"(45, 16, 9)",2.0901,0.044404,0.6344,0.1333,-0.0139,True
2,46,20,"(2, 46, 20)",2.0686,0.044436,0.5839,0.0517,-0.0971,True
59,18,26,"(59, 18, 26)",2.0685,0.04445,0.584,0.2701,0.1012,True
52,16,8,"(52, 16, 8)",2.0824,0.044451,0.6193,0.1432,0.0232,True
38,51,12,"(38, 51, 12)",-2.0756,0.044457,-0.6037,0.0182,0.1493,False
28,91,16,"(28, 91, 16)",-2.0659,0.044462,-0.5748,0.0041,0.1481,False
37,85,15,"(37, 85, 15)",-2.0627,0.044462,-0.5525,0.2128,0.3657,False
15,61,7,"(15, 61, 7)",-2.0803,0.044463,-0.6149,-0.0424,0.0977,False
57,23,25,"(57, 23, 25)",2.0742,0.044464,0.6005,0.1791,0.0417,True
51,15,13,"(51, 15, 13)",-2.0705,0.044468,-0.5904,-0.0259,0.108,False
36,15,11,"(36, 15, 11)",-2.0681,0.044511,-0.5845,0.1156,0.2773,False
48,45,32,"(48, 45, 32)",2.0622,0.044528,0.5555,0.054,-0.0655,True
51,30,5,"(51, 30, 5)",2.0651,0.044537,0.5744,0.1574,0.0242,True
63,63,9,"(63, 63, 9)",2.0618,0.044548,0.5506,0.1097,0.0163,True
34,23,11,"(34, 23, 11)",2.064,0.044556,0.5704,0.0584,-0.0637,True
29,39,1,"(29, 39, 1)",-2.0759,0.044568,-0.6069,0.0091,0.1556,False
56,69,30,"(56, 69, 30)",2.0725,0.044575,0.5988,0.2068,0.0501,True
12,48,29,"(12, 48, 29)",-2.0627,0.044576,-0.5642,-0.0048,0.0991,False
50,5,11,"(50, 5, 11)",-2.0668,0.044582,-0.5824,0.0874,0.255,False
17,61,26,"(17, 61, 26)",2.0626,0.04459,0.5647,0.259,0.0777,True
15,71,11,"(15, 71, 11)",-2.0766,0.044593,-0.609,-0.0305,0.151,False
6,45,20,"(6, 45, 20)",2.0618,0.044601,0.5427,0.0194,-0.0999,True
33,12,17,"(33, 12, 17)",2.064,0.044605,0.5726,0.264,0.1201,True
20,26,23,"(20, 26, 23)",2.0727,0.044615,0.6,0.2034,0.0744,True
61,48,14,"(61, 48, 14)",2.064,0.044618,0.532,0.0956,-0.0065,True
43,42,2,"(43, 42, 2)",-2.0772,0.044661,-0.6119,0.004,0.1048,False
42,50,29,"(42, 50, 29)",-2.0612,0.04467,-0.5606,-0.0153,0.1129,False
61,31,5,"(61, 31, 5)",2.0712,0.044672,0.5975,0.1217,-0.0204,True
39,10,14,"(39, 10, 14)",2.0619,0.044673,0.5376,0.3042,0.1675,True
36,5,13,"(36, 5, 13)",-2.0667,0.044678,-0.5849,0.0926,0.2422,False
28,31,3,"(28, 31, 3)",-2.0706,0.044692,-0.5964,-0.0061,0.122,False
30,36,13,"(30, 36, 13)",2.0697,0.0447,0.5941,0.1383,-0.01,True
28,60,32,"(28, 60, 32)",2.0608,0.044707,0.56,0.0264,-0.1293,True
26,69,23,"(26, 69, 23)",-2.06,0.044732,-0.5508,0.1149,0.2539,False
46,15,19,"(46, 15, 19)",2.0601,0.044749,0.5567,0.1092,-0.0344,True
57,67,10,"(57, 67, 10)",2.0656,0.04475,0.5834,0.0964,-0.0543,True
28,55,25,"(28, 55, 25)",2.0655,0.044759,0.5835,0.1126,0.0133,True
22,28,16,"(22, 28, 16)",2.0614,0.044768,0.5678,0.0295,-0.0883,True
26,65,25,"(26, 65, 25)",2.0662,0.044771,0.586,0.255,0.0986,True
62,66,10,"(62, 66, 10)",2.0682,0.044792,0.5924,0.0986,-0.0283,True
37,84,21,"(37, 84, 21)",-2.0654,0.044793,-0.5842,0.1648,0.329,False
66,58,27,"(66, 58, 27)",2.0601,0.044793,0.5404,0.0697,-0.0372,True
34,26,26,"(34, 26, 26)",-2.0664,0.044804,-0.5876,0.212,0.3907,False
32,22,3,"(32, 22, 3)",-2.06,0.04481,-0.5617,0.0538,0.1556,False
17,52,15,"(17, 52, 15)",2.0673,0.044821,0.5907,0.1019,-0.0565,True
61,69,13,"(61, 69, 13)",2.0598,0.04484,0.562,0.0222,-0.1269,True
40,27,5,"(40, 27, 5)",-2.0669,0.044842,-0.59,0.0175,0.1581,False
24,30,4,"(24, 30, 4)",-2.0619,0.044851,-0.5736,0.0179,0.0973,False
30,61,31,"(30, 61, 31)",2.068,0.04486,0.5935,0.1357,-0.0055,True
26,19,20,"(26, 19, 20)",-2.0627,0.044885,-0.5778,-0.0196,0.1051,False
64,37,6,"(64, 37, 6)",2.0593,0.044895,0.5621,0.0643,-0.022,True
7,60,10,"(7, 60, 10)",-2.0824,0.044897,-0.6277,0.0747,0.2339,False
42,18,13,"(42, 18, 13)",2.0619,0.044902,0.5754,0.2106,0.0451,True
5,55,22,"(5, 55, 22)",-2.0632,0.044928,-0.5809,0.0318,0.1521,False
58,57,17,"(58, 57, 17)",2.0598,0.044935,0.5678,0.0385,-0.0864,True
56,54,31,"(56, 54, 31)",2.0694,0.044941,0.5992,0.0888,-0.0679,True
32,11,5,"(32, 11, 5)",2.0586,0.044941,0.5607,0.1376,0.0132,True
59,65,26,"(59, 65, 26)",2.0594,0.044942,0.5658,0.2207,0.07,True
20,31,10,"(20, 31, 10)",2.0592,0.044943,0.5644,0.157,0.0178,True
17,65,13,"(17, 65, 13)",2.0759,0.044943,0.6146,0.0788,-0.0851,True
46,60,32,"(46, 60, 32)",2.0698,0.044948,0.6005,0.0931,-0.0711,True
9,42,28,"(9, 42, 28)",2.0689,0.044952,0.5981,0.1539,-0.022,True
58,26,29,"(58, 26, 29)",2.058,0.044957,0.5438,0.0925,-0.0505,True
55,10,21,"(55, 10, 21)",-2.0868,0.044958,-0.6375,0.0483,0.1647,False
60,30,23,"(60, 30, 23)",2.0586,0.04496,0.5621,0.1459,0.0298,True
55,58,23,"(55, 58, 23)",2.0762,0.044961,0.6156,0.0785,-0.0279,True
64,23,23,"(64, 23, 23)",2.0719,0.04498,0.6061,0.3584,0.1591,True
56,46,30,"(56, 46, 30)",2.0697,0.044985,0.6009,0.073,-0.0405,True
11,20,27,"(11, 20, 27)",2.0597,0.044991,0.5698,0.2495,0.0845,True
61,56,3,"(61, 56, 3)",2.0629,0.044999,0.5247,0.0997,0.0125,True
54,22,25,"(54, 22, 25)",2.0588,0.045008,0.5358,0.1153,-0.0156,True
48,44,29,"(48, 44, 29)",2.0647,0.045034,0.5886,0.0899,-0.0427,True
34,19,12,"(34, 19, 12)",2.0583,0.045035,0.5644,0.147,0.0135,True
3,42,24,"(3, 42, 24)",-2.0582,0.045039,-0.5367,-0.1269,0.0073,False
47,81,17,"(47, 81, 17)",2.0577,0.045041,0.5613,0.1769,0.0623,True
57,13,3,"(57, 13, 3)",-2.0654,0.045058,-0.5912,0.1096,0.2403,False
63,15,23,"(63, 15, 23)",-2.0763,0.045086,-0.6182,0.0321,0.2006,False
66,34,26,"(66, 34, 26)",2.068,0.045103,0.5992,0.1037,-0.0463,True
42,42,30,"(42, 42, 30)",-2.0605,0.045108,-0.5773,-0.0009,0.1155,False
46,25,30,"(46, 25, 30)",2.0563,0.04511,0.553,0.033,-0.0844,True
45,14,19,"(45, 14, 19)",2.0603,0.045131,0.5775,0.0587,-0.0626,True
24,45,23,"(24, 45, 23)",2.056,0.045133,0.5512,0.0577,-0.0527,True
26,58,23,"(26, 58, 23)",2.058,0.045155,0.5689,0.0642,-0.0373,True
43,65,20,"(43, 65, 20)",2.0559,0.045157,0.5538,0.1029,-0.0079,True
50,57,21,"(50, 57, 21)",2.0722,0.045171,0.6108,0.0838,-0.0358,True
38,27,12,"(38, 27, 12)",2.0565,0.045175,0.5616,0.0858,-0.0478,True
57,76,11,"(57, 76, 11)",2.0714,0.045177,0.609,0.1171,-0.0184,True
45,67,19,"(45, 67, 19)",-2.0601,0.045189,-0.5787,-0.0813,0.0415,False
16,69,9,"(16, 69, 9)",2.0576,0.045195,0.569,0.1032,-0.0245,True
29,31,12,"(29, 31, 12)",2.0582,0.045205,0.5717,0.1027,-0.0426,True
59,90,10,"(59, 90, 10)",-2.0649,0.045219,-0.5939,-0.042,0.1005,False
35,20,32,"(35, 20, 32)",2.0766,0.04522,0.6214,0.1827,0.0124,True
12,63,29,"(12, 63, 29)",2.0566,0.045221,0.5649,0.1371,0.0092,True
77,50,12,"(77, 50, 12)",2.066,0.045231,0.5971,0.2106,0.0777,True
62,41,26,"(62, 41, 26)",-2.0563,0.045239,-0.5644,0.0356,0.156,False
47,58,30,"(47, 58, 30)",2.0555,0.045239,0.5587,0.0933,-0.0162,True
59,82,15,"(59, 82, 15)",2.0549,0.045241,0.5471,0.0839,-0.0344,True
2,61,11,"(2, 61, 11)",-2.0575,0.045241,-0.5703,0.0425,0.1636,False
51,79,18,"(51, 79, 18)",-2.0618,0.045264,-0.5864,-0.0371,0.0943,False
45,85,23,"(45, 85, 23)",2.0609,0.045272,0.5838,0.2028,0.0388,True
47,19,28,"(47, 19, 28)",2.0565,0.045278,0.5673,0.137,-0.021,True
40,43,16,"(40, 43, 16)",2.0552,0.045281,0.5392,0.2106,0.0769,True
60,26,28,"(60, 26, 28)",-2.0649,0.045282,-0.5954,-0.0347,0.1075,False
